iucn_sid,sciname,kingdom,phylum,category,tot_count_cells,cell_cutoff,num_countries,xbd
20664320,Ogcocephalus nasutus,ANIMALIA,CHORDATA,LC,12989,649.45,37,transboundary
20664578,Ogcocephalus notatus,ANIMALIA,CHORDATA,LC,6835,341.75,8,transboundary
20664652,Ogcocephalus parvus,ANIMALIA,CHORDATA,LC,13100,655,21,transboundary
20664658,Ogcocephalus rostellum,ANIMALIA,CHORDATA,LC,2108,105.4,1,singlecountry
20664969,Lepophidium marmoratum,ANIMALIA,CHORDATA,LC,3013,150.65,9,transboundary
20665034,Neobythites monocellatus,ANIMALIA,CHORDATA,LC,8901,445.05,16,transboundary
20665159,Snyderidia canina,ANIMALIA,CHORDATA,LC,25978,1298.9,21,transboundary
20665243,Verilus sordidus,ANIMALIA,CHORDATA,LC,25127,1256.35,30,transboundary
20665551,Diplospinus multistriatus,ANIMALIA,CHORDATA,LC,1696982,84849.1,129,transboundary
20665743,Howella atlantica,ANIMALIA,CHORDATA,LC,278617,13930.85,59,transboundary
20665797,Cerdale floridana,ANIMALIA,CHORDATA,LC,18065,903.25,33,transboundary
20665821,Microdesmus bahianus,ANIMALIA,CHORDATA,LC,1849,92.45,9,transboundary
20665832,Microdesmus carri,ANIMALIA,CHORDATA,LC,3264,163.2,8,transboundary
20665873,Microdesmus longipinnis,ANIMALIA,CHORDATA,LC,11993,599.65,13,transboundary
20666166,Sphyraena borealis,ANIMALIA,CHORDATA,LC,36349,1817.45,41,transboundary
20666310,Benthodesmus tenuis,ANIMALIA,CHORDATA,LC,31434,1571.7,19,transboundary
20666401,Anthias woodsi,ANIMALIA,CHORDATA,LC,2183,109.15,3,transboundary
20675299,Lepophidium collettei,ANIMALIA,CHORDATA,LC,4827,241.35,6,transboundary
20675303,Lepophidium crossotum,ANIMALIA,CHORDATA,LC,5778,288.9,4,transboundary
20675306,Lepophidium cultratum,ANIMALIA,CHORDATA,LC,6264,313.2,13,transboundary
20675356,Lepophidium entomelan,ANIMALIA,CHORDATA,LC,5057,252.85,6,transboundary
20675360,Lepophidium gilmorei,ANIMALIA,CHORDATA,LC,1600,80,5,transboundary
20675363,Lepophidium robustum,ANIMALIA,CHORDATA,LC,3246,162.3,7,transboundary
20675416,Lepophidium wileyi,ANIMALIA,CHORDATA,LC,11989,599.45,25,transboundary
20675431,Lepophidium zophochir,ANIMALIA,CHORDATA,LC,3952,197.6,9,transboundary
20885884,Cypselurus comatus,ANIMALIA,CHORDATA,LC,11349,567.45,31,transboundary
20885891,Parexocoetus hillianus,ANIMALIA,CHORDATA,LC,155370,7768.5,55,transboundary
20885921,Prognichthys glaphyrae,ANIMALIA,CHORDATA,LC,137694,6884.7,17,transboundary
20885924,Prognichthys occidentalis,ANIMALIA,CHORDATA,LC,119576,5978.8,42,transboundary
20885933,Paralepis elongata,ANIMALIA,CHORDATA,LC,1465594,73279.7,99,transboundary
21101200,Dolichopteroides binocularis,ANIMALIA,CHORDATA,LC,159567,7978.35,62,transboundary
21101322,Winteria telescopa,ANIMALIA,CHORDATA,LC,908700,45435,66,transboundary
21103888,Holtbyrnia cyanocephala,ANIMALIA,CHORDATA,LC,50539,2526.95,16,transboundary
21104612,Holtbyrnia innesi,ANIMALIA,CHORDATA,LC,398820,19941,35,transboundary
21108245,Maulisia microlepis,ANIMALIA,CHORDATA,LC,94026,4701.3,22,transboundary
21110056,Diretmoides pauciradiatus,ANIMALIA,CHORDATA,LC,324833,16241.65,86,transboundary
21110117,Hoplostethus cadenati,ANIMALIA,CHORDATA,LC,47002,2350.1,32,transboundary
21110276,Barbourisia rufa,ANIMALIA,CHORDATA,LC,351024,17551.2,140,transboundary
21110389,Apletodon pellegrini,ANIMALIA,CHORDATA,LC,6901,345.05,24,transboundary
21110692,Lecanogaster chrysea,ANIMALIA,CHORDATA,LC,51,2.55,3,transboundary
21110723,Opeatogenys cadenati,ANIMALIA,CHORDATA,DD,1363,68.15,10,transboundary
21112632,Radiicephalus elongatus,ANIMALIA,CHORDATA,LC,217677,10883.85,81,transboundary
21112669,Stylephorus chordatus,ANIMALIA,CHORDATA,LC,306877,15343.85,154,transboundary
21112742,Zu elongatus,ANIMALIA,CHORDATA,LC,31716,1585.8,4,transboundary
21112785,Antennarius pardalis,ANIMALIA,CHORDATA,LC,9299,464.95,21,transboundary
21112836,Fowlerichthys senegalensis,ANIMALIA,CHORDATA,LC,5766,288.3,23,transboundary
21112867,Caulophryne polynema,ANIMALIA,CHORDATA,LC,142572,7128.6,18,transboundary
21112879,Ceratias uranoscopus,ANIMALIA,CHORDATA,LC,601924,30096.2,81,transboundary
21112889,Linophryne arborifera,ANIMALIA,CHORDATA,LC,97357,4867.85,74,transboundary
21112898,Linophryne pennibarbata,ANIMALIA,CHORDATA,LC,156844,7842.2,33,transboundary
21112909,Lophiodes kempi,ANIMALIA,CHORDATA,DD,8658,432.9,19,transboundary
21112967,Dolopichthys dinema,ANIMALIA,CHORDATA,LC,1170,58.5,4,transboundary
21112977,Oneirodes theodoritissieri,ANIMALIA,CHORDATA,LC,475,23.75,4,transboundary
21112990,Draculo shango,ANIMALIA,CHORDATA,LC,489,24.45,3,transboundary
21113041,Caranx senegallus,ANIMALIA,CHORDATA,LC,10652,532.6,23,transboundary
21113051,Hemicaranx bicolor,ANIMALIA,CHORDATA,LC,1924,96.2,15,transboundary
21113090,Trachinotus goreensis,ANIMALIA,CHORDATA,LC,6072,303.6,17,transboundary
21113095,Trachinotus maxillosus,ANIMALIA,CHORDATA,LC,8641,432.05,19,transboundary
21113098,Trachinotus teraia,ANIMALIA,CHORDATA,LC,4092,204.6,18,transboundary
21113110,Trachurus trecae,ANIMALIA,CHORDATA,LC,12197,609.85,25,transboundary
21113133,Schedophilus huttoni,ANIMALIA,CHORDATA,LC,149613,7480.65,8,transboundary
21113146,Schedophilus velaini,ANIMALIA,CHORDATA,LC,23825,1191.25,18,transboundary
21113900,Dysalotus alcocki,ANIMALIA,CHORDATA,LC,1351153,67557.65,137,transboundary
21113904,Kali indica,ANIMALIA,CHORDATA,LC,1797605,89880.25,128,transboundary
21113907,Kali parri,ANIMALIA,CHORDATA,LC,133079,6653.95,17,transboundary
21114995,Cirrhitus atlanticus,ANIMALIA,CHORDATA,LC,111,5.55,3,transboundary
21115046,Centrarchops chapini,ANIMALIA,CHORDATA,LC,589,29.45,4,transboundary
21115107,Drepane africana,ANIMALIA,CHORDATA,LC,4155,207.75,19,transboundary
21128493,Chaetodipterus lippei,ANIMALIA,CHORDATA,LC,4165,208.25,18,transboundary
21128498,Ephippus goreensis,ANIMALIA,CHORDATA,LC,3414,170.7,16,transboundary
21129279,Gerres nigri,ANIMALIA,CHORDATA,LC,3750,187.5,18,transboundary
21130020,Corcyrogobius lubbocki,ANIMALIA,CHORDATA,VU,96,4.8,3,transboundary
21130060,Ctenogobius lepturus,ANIMALIA,CHORDATA,LC,3458,172.9,18,transboundary
21130109,Didogobius kochi,ANIMALIA,CHORDATA,LC,273,13.65,3,transboundary
21130112,Didogobius wirtzi,ANIMALIA,CHORDATA,LC,116,5.8,1,singlecountry
21130133,Gobioides africanus,ANIMALIA,CHORDATA,LC,3475,173.75,18,transboundary
21130147,Gobius ateriformis,ANIMALIA,CHORDATA,LC,116,5.8,1,singlecountry
21130156,Gobius rubropunctatus,ANIMALIA,CHORDATA,LC,2348,117.4,9,transboundary
21130171,Gobius senegambiensis,ANIMALIA,CHORDATA,LC,4200,210,21,transboundary
21130177,Gobius tetrophthalmus,ANIMALIA,CHORDATA,VU,116,5.8,1,singlecountry
21130196,Gorogobius nigricinctus,ANIMALIA,CHORDATA,LC,2101,105.05,10,transboundary
21130837,Lesueurigobius koumansi,ANIMALIA,CHORDATA,LC,772,38.6,4,transboundary
21130857,Nematogobius brachynemus,ANIMALIA,CHORDATA,LC,3018,150.9,18,transboundary
21130938,Thorogobius angolensis,ANIMALIA,CHORDATA,LC,662,33.1,3,transboundary
21130959,Thorogobius rofeni,ANIMALIA,CHORDATA,LC,3069,153.45,8,transboundary
21130979,Vanneaugobius canariensis,ANIMALIA,CHORDATA,LC,641,32.05,4,transboundary
21131347,Wheelerigobius maltzani,ANIMALIA,CHORDATA,LC,2765,138.25,14,transboundary
21131356,Wheelerigobius wirtzi,ANIMALIA,CHORDATA,LC,259,12.95,4,transboundary
21131962,Girella zonata,ANIMALIA,CHORDATA,VU,1580,79,5,transboundary
21132053,Labrisomus nuchipinnis,ANIMALIA,CHORDATA,LC,11239,561.95,33,transboundary
21132133,Microdesmus aethiopicus,ANIMALIA,CHORDATA,LC,256,12.8,3,transboundary
21132139,Microdesmus africanus,ANIMALIA,CHORDATA,DD,12,0.6,2,transboundary
21132290,Bembrops greyi,ANIMALIA,CHORDATA,LC,3539,176.95,17,transboundary
21132305,Bembrops heterurus,ANIMALIA,CHORDATA,LC,6886,344.3,19,transboundary
21132319,Galeoides decadactylus,ANIMALIA,CHORDATA,NT,6290,314.5,25,transboundary
21132344,Pentanemus quinquarius,ANIMALIA,CHORDATA,VU,4040,202,20,transboundary
21132418,Scombrolabrax heterolepis,ANIMALIA,CHORDATA,LC,648741,32437.05,86,transboundary
21132559,Meganthias carpenteri,ANIMALIA,CHORDATA,DD,429,21.45,1,singlecountry
21132575,Pseudogramma guineensis,ANIMALIA,CHORDATA,LC,154,7.7,2,transboundary
21132618,Serranus accraensis,ANIMALIA,CHORDATA,LC,3751,187.55,17,transboundary
21132622,Serranus sanctaehelenae,ANIMALIA,CHORDATA,LC,120,6,2,transboundary
21132654,Serranus africanus,ANIMALIA,CHORDATA,LC,4191,209.55,19,transboundary
21132659,Trachinus armatus,ANIMALIA,CHORDATA,LC,5345,267.25,20,transboundary
21132662,Trachinus collignoni,ANIMALIA,CHORDATA,DD,3338,166.9,17,transboundary
21132665,Trachinus lineolatus,ANIMALIA,CHORDATA,LC,1639,81.95,8,transboundary
21132668,Trachinus pellegrini,ANIMALIA,CHORDATA,LC,4757,237.85,20,transboundary
21132672,Aphanopus intermedius,ANIMALIA,CHORDATA,LC,7682,384.1,13,transboundary
21132679,Lepidopus dubius,ANIMALIA,CHORDATA,LC,2075,103.75,5,transboundary
21132707,Uranoscopus albesca,ANIMALIA,CHORDATA,LC,7628,381.4,18,transboundary
21132710,Uranoscopus cadenati,ANIMALIA,CHORDATA,LC,9095,454.75,19,transboundary
21132724,Pachycara crossacanthum,ANIMALIA,CHORDATA,LC,967,48.35,14,transboundary
21132825,Cyclothone obscura,ANIMALIA,CHORDATA,LC,956730,47836.5,129,transboundary
21132859,Argyropelecus sladeni,ANIMALIA,CHORDATA,LC,1622164,81108.2,143,transboundary
21132898,Aristostomias polydactylus,ANIMALIA,CHORDATA,LC,153349,7667.45,68,transboundary
21132901,Aristostomias xenostoma,ANIMALIA,CHORDATA,LC,146195,7309.75,76,transboundary
21132906,Astronesthes caulophorus,ANIMALIA,CHORDATA,LC,40863,2043.15,26,transboundary
21132910,Astronesthes indicus,ANIMALIA,CHORDATA,LC,1153178,57658.9,126,transboundary
21132914,Astronesthes micropogon,ANIMALIA,CHORDATA,LC,99523,4976.15,62,transboundary
21132928,Bathophilus brevis,ANIMALIA,CHORDATA,LC,238355,11917.75,33,transboundary
21132935,Bathophilus longipinnis,ANIMALIA,CHORDATA,LC,91647,4582.35,38,transboundary
21132953,Bathophilus pawneei,ANIMALIA,CHORDATA,LC,118499,5924.95,39,transboundary
21132963,Borostomias elucens,ANIMALIA,CHORDATA,LC,505264,25263.2,105,transboundary
21132976,Chauliodus minimus,ANIMALIA,CHORDATA,LC,109854,5492.7,10,transboundary
21132979,Chauliodus schmidti,ANIMALIA,CHORDATA,LC,129590,6479.5,25,transboundary
21132986,Eustomias enbarbatus,ANIMALIA,CHORDATA,LC,548665,27433.25,70,transboundary
21132989,Eustomias fissibarbis,ANIMALIA,CHORDATA,LC,107814,5390.7,55,transboundary
21133003,Eustomias melanonema,ANIMALIA,CHORDATA,LC,7355,367.75,11,transboundary
21133006,Eustomias patulus,ANIMALIA,CHORDATA,DD,3273,163.65,4,transboundary
21133013,Eustomias triramis,ANIMALIA,CHORDATA,LC,6614,330.7,3,transboundary
21133172,Aulostomus strigosus,ANIMALIA,CHORDATA,LC,6028,301.4,26,transboundary
21133184,Cosmocampus retropinnis,ANIMALIA,CHORDATA,DD,2169,108.45,7,transboundary
22678576,Macrocephalon maleo,ANIMALIA,CHORDATA,EN,277,13.85,1,singlecountry
22678588,Megapodius cumingii,ANIMALIA,CHORDATA,LC,1142,57.1,3,transboundary
22678611,Megapodius eremita,ANIMALIA,CHORDATA,LC,393,19.65,2,transboundary
22678625,Megapodius pritchardii,ANIMALIA,CHORDATA,EN,1,0.05,1,singlecountry
22678632,Eulipoa wallacei,ANIMALIA,CHORDATA,VU,196,9.8,1,singlecountry
22679830,Biziura lobata,ANIMALIA,CHORDATA,LC,655,32.75,1,singlecountry
22679846,Cygnus melancoryphus,ANIMALIA,CHORDATA,LC,1616,80.8,5,transboundary
22679859,Cygnus buccinator,ANIMALIA,CHORDATA,LC,968,48.4,2,transboundary
22679869,Anser cygnoid,ANIMALIA,CHORDATA,VU,626,31.3,4,transboundary
22679872,Anser brachyrhynchus,ANIMALIA,CHORDATA,LC,872,43.6,5,transboundary
22679881,Anser albifrons,ANIMALIA,CHORDATA,LC,6858,342.9,23,transboundary
22679896,Anser caerulescens,ANIMALIA,CHORDATA,LC,5296,264.8,5,transboundary
22679919,Anser canagicus,ANIMALIA,CHORDATA,NT,705,35.25,2,transboundary
22679943,Branta leucopsis,ANIMALIA,CHORDATA,LC,1077,53.85,10,transboundary
22679946,Branta bernicla,ANIMALIA,CHORDATA,LC,10290,514.5,16,transboundary
22679958,Cereopsis novaehollandiae,ANIMALIA,CHORDATA,LC,525,26.25,2,transboundary
22679978,Chloephaga hybrida,ANIMALIA,CHORDATA,LC,1065,53.25,3,transboundary
22680011,Tadorna tadornoides,ANIMALIA,CHORDATA,LC,1074,53.7,2,transboundary
22680015,Tadorna variegata,ANIMALIA,CHORDATA,LC,413,20.65,1,singlecountry
22680024,Tadorna tadorna,ANIMALIA,CHORDATA,LC,3995,199.75,32,transboundary
22680029,Radjah radjah,ANIMALIA,CHORDATA,LC,1570,78.5,3,transboundary
22680033,Tachyeres pteneres,ANIMALIA,CHORDATA,LC,2751,137.55,2,transboundary
22680038,Tachyeres leucocephalus,ANIMALIA,CHORDATA,VU,364,18.2,1,singlecountry
22680047,Tachyeres brachypterus,ANIMALIA,CHORDATA,LC,91,4.55,1,singlecountry
22680052,Tachyeres patachonicus,ANIMALIA,CHORDATA,LC,1293,64.65,2,transboundary
22680130,Lophonetta specularioides,ANIMALIA,CHORDATA,LC,768,38.4,3,transboundary
22680145,Anas capensis,ANIMALIA,CHORDATA,LC,367,18.35,4,transboundary
22680153,Mareca falcata,ANIMALIA,CHORDATA,NT,2300,115,9,transboundary
22680157,Mareca penelope,ANIMALIA,CHORDATA,LC,8981,449.05,49,transboundary
22680163,Mareca americana,ANIMALIA,CHORDATA,LC,5502,275.1,18,transboundary
22680170,Anas sparsa,ANIMALIA,CHORDATA,LC,690,34.5,8,transboundary
22680174,Anas rubripes,ANIMALIA,CHORDATA,LC,2204,110.2,2,transboundary
22680178,Anas fulvigula,ANIMALIA,CHORDATA,LC,471,23.55,2,transboundary
22680214,Anas luzonica,ANIMALIA,CHORDATA,VU,683,34.15,1,singlecountry
22680217,Anas superciliosa,ANIMALIA,CHORDATA,LC,4716,235.8,11,transboundary
22680221,Anas undulata,ANIMALIA,CHORDATA,LC,392,19.6,5,transboundary
22680229,Spatula discors,ANIMALIA,CHORDATA,LC,4368,218.4,25,transboundary
22680236,Spatula smithii,ANIMALIA,CHORDATA,LC,306,15.3,3,transboundary
22680243,Spatula rhynchotis,ANIMALIA,CHORDATA,LC,1146,57.3,2,transboundary
22680247,Spatula clypeata,ANIMALIA,CHORDATA,LC,11700,585,71,transboundary
22680252,Anas bernieri,ANIMALIA,CHORDATA,EN,158,7.9,1,singlecountry
22680287,Anas bahamensis,ANIMALIA,CHORDATA,LC,1738,86.9,16,transboundary
22680301,Anas acuta,ANIMALIA,CHORDATA,LC,12997,649.85,64,transboundary
22680306,Anas eatoni,ANIMALIA,CHORDATA,VU,55,2.75,1,singlecountry
22680310,Anas georgica,ANIMALIA,CHORDATA,LC,1855,92.75,7,transboundary
22680313,Spatula querquedula,ANIMALIA,CHORDATA,LC,7554,377.7,52,transboundary
22680358,Aythya ferina,ANIMALIA,CHORDATA,VU,5129,256.45,42,transboundary
22680364,Aythya valisineria,ANIMALIA,CHORDATA,LC,1812,90.6,3,transboundary
22680367,Aythya americana,ANIMALIA,CHORDATA,LC,2261,113.05,6,transboundary
22680387,Aythya australis,ANIMALIA,CHORDATA,LC,1403,70.15,1,singlecountry
22680391,Aythya fuligula,ANIMALIA,CHORDATA,LC,7173,358.65,46,transboundary
22680398,Aythya marila,ANIMALIA,CHORDATA,LC,28080,1404,35,transboundary
22680402,Aythya affinis,ANIMALIA,CHORDATA,LC,4214,210.7,19,transboundary
22680405,Somateria mollissima,ANIMALIA,CHORDATA,NT,43539,2176.95,22,transboundary
22680409,Somateria spectabilis,ANIMALIA,CHORDATA,LC,28447,1422.35,7,transboundary
22680412,Somateria fischeri,ANIMALIA,CHORDATA,NT,4425,221.25,2,transboundary
22680415,Polysticta stelleri,ANIMALIA,CHORDATA,VU,17905,895.25,9,transboundary
22680423,Histrionicus histrionicus,ANIMALIA,CHORDATA,LC,22953,1147.65,9,transboundary
22680427,Clangula hyemalis,ANIMALIA,CHORDATA,VU,30519,1525.95,21,transboundary
22680441,Melanitta perspicillata,ANIMALIA,CHORDATA,LC,8107,405.35,3,transboundary
22680455,Bucephala clangula,ANIMALIA,CHORDATA,LC,10398,519.9,27,transboundary
22680462,Bucephala albeola,ANIMALIA,CHORDATA,LC,8686,434.3,3,transboundary
22680465,Mergellus albellus,ANIMALIA,CHORDATA,LC,2300,115,18,transboundary
22680472,Lophodytes cucullatus,ANIMALIA,CHORDATA,LC,2464,123.2,2,transboundary
22680485,Mergus serrator,ANIMALIA,CHORDATA,LC,36942,1847.1,34,transboundary
22680492,Mergus merganser,ANIMALIA,CHORDATA,LC,8038,401.9,23,transboundary
22683027,Alcedo atthis,ANIMALIA,CHORDATA,LC,10636,531.8,60,transboundary
22683033,Alcedo semitorquata,ANIMALIA,CHORDATA,LC,368,18.4,4,transboundary
22683037,Alcedo quadribrachys,ANIMALIA,CHORDATA,LC,621,31.05,13,transboundary
22683042,Alcedo meninting,ANIMALIA,CHORDATA,LC,2482,124.1,10,transboundary
22683045,Ceyx azureus,ANIMALIA,CHORDATA,LC,1995,99.75,3,transboundary
22683093,Corythornis vintsioides,ANIMALIA,CHORDATA,LC,310,15.5,2,transboundary
22683099,Corythornis thomensis,ANIMALIA,CHORDATA,LC,5,0.25,1,singlecountry
22683106,Corythornis nais,ANIMALIA,CHORDATA,LC,2,0.1,1,singlecountry
22683112,Corythornis leucogaster,ANIMALIA,CHORDATA,LC,370,18.5,7,transboundary
22683117,Alcedo coerulescens,ANIMALIA,CHORDATA,LC,350,17.5,1,singlecountry
22683213,Pelargopsis amauroptera,ANIMALIA,CHORDATA,NT,506,25.3,4,transboundary
22683227,Pelargopsis capensis,ANIMALIA,CHORDATA,LC,3268,163.4,11,transboundary
22683230,Pelargopsis melanorhyncha,ANIMALIA,CHORDATA,LC,428,21.4,1,singlecountry
22683249,Halcyon pileata,ANIMALIA,CHORDATA,LC,4765,238.25,15,transboundary
22683265,Halcyon senegaloides,ANIMALIA,CHORDATA,LC,420,21,5,transboundary
22683368,Todiramphus recurvirostris,ANIMALIA,CHORDATA,LC,21,1.05,1,singlecountry
22683399,Todiramphus chloris,ANIMALIA,CHORDATA,LC,5901,295.05,19,transboundary
22683422,Todiramphus saurophagus,ANIMALIA,CHORDATA,LC,854,42.7,3,transboundary
22683442,Todiramphus sanctus,ANIMALIA,CHORDATA,LC,4976,248.8,8,transboundary
22683616,Megaceryle maxima,ANIMALIA,CHORDATA,LC,1149,57.45,18,transboundary
22683634,Megaceryle torquata,ANIMALIA,CHORDATA,LC,3906,195.3,22,transboundary
22683645,Ceryle rudis,ANIMALIA,CHORDATA,LC,3340,167,33,transboundary
22683649,Chloroceryle amazona,ANIMALIA,CHORDATA,LC,1938,96.9,17,transboundary
22683652,Chloroceryle americana,ANIMALIA,CHORDATA,LC,2912,145.6,20,transboundary
22683744,Merops superciliosus,ANIMALIA,CHORDATA,LC,771,38.55,9,transboundary
22683982,Chalcites basalis,ANIMALIA,CHORDATA,LC,2973,148.65,5,transboundary
22685200,Neophema petrophila,ANIMALIA,CHORDATA,LC,288,14.4,1,singlecountry
22686806,Apus unicolor,ANIMALIA,CHORDATA,LC,90,4.5,3,transboundary
22686815,Apus pallidus,ANIMALIA,CHORDATA,LC,2442,122.1,36,transboundary
22686831,Apus berliozi,ANIMALIA,CHORDATA,LC,264,13.2,4,transboundary
22686839,Apus balstoni,ANIMALIA,CHORDATA,LC,310,15.5,2,transboundary
22689032,Scotopelia peli,ANIMALIA,CHORDATA,LC,574,28.7,15,transboundary
22689535,Asio capensis,ANIMALIA,CHORDATA,LC,504,25.2,6,transboundary
22689714,Chordeiles minor,ANIMALIA,CHORDATA,LC,5108,255.4,27,transboundary
22689985,Caprimulgus affinis,ANIMALIA,CHORDATA,LC,3287,164.35,11,transboundary
22692146,Grus grus,ANIMALIA,CHORDATA,LC,1901,95.05,21,transboundary
22692151,Grus monacha,ANIMALIA,CHORDATA,VU,134,6.7,2,transboundary
22692167,Grus japonensis,ANIMALIA,CHORDATA,EN,392,19.6,3,transboundary
22692384,Gallirallus australis,ANIMALIA,CHORDATA,VU,145,7.25,1,singlecountry
22692425,Hypotaenidia philippensis,ANIMALIA,CHORDATA,LC,3406,170.3,11,transboundary
22692521,Lewinia pectoralis,ANIMALIA,CHORDATA,LC,540,27,2,transboundary
22692535,Dryolimnas cuvieri,ANIMALIA,CHORDATA,LC,287,14.35,1,singlecountry
22692667,Zapornia pusilla,ANIMALIA,CHORDATA,LC,5532,276.6,29,transboundary
22692680,Porzana fluminea,ANIMALIA,CHORDATA,LC,554,27.7,1,singlecountry
22692705,Zapornia tabuensis,ANIMALIA,CHORDATA,LC,1965,98.25,12,transboundary
22692778,Eulabeornis castaneoventris,ANIMALIA,CHORDATA,LC,250,12.5,2,transboundary
22692913,Fulica atra,ANIMALIA,CHORDATA,LC,8179,408.95,55,transboundary
22693102,Gallinago nigripennis,ANIMALIA,CHORDATA,LC,310,15.5,3,transboundary
22693133,Lymnocryptes minimus,ANIMALIA,CHORDATA,LC,3511,175.55,38,transboundary
22693150,Limosa limosa,ANIMALIA,CHORDATA,NT,14438,721.9,84,transboundary
22693154,Limosa haemastica,ANIMALIA,CHORDATA,LC,3058,152.9,8,transboundary
22693158,Limosa lapponica,ANIMALIA,CHORDATA,NT,12879,643.95,76,transboundary
22693162,Limosa fedoa,ANIMALIA,CHORDATA,LC,1617,80.85,5,transboundary
22693178,Numenius phaeopus,ANIMALIA,CHORDATA,LC,20872,1043.6,105,transboundary
22693182,Numenius tahitiensis,ANIMALIA,CHORDATA,VU,340,17,4,transboundary
22693185,Numenius tenuirostris,ANIMALIA,CHORDATA,CR,463,23.15,10,transboundary
22693190,Numenius arquata,ANIMALIA,CHORDATA,NT,12669,633.45,88,transboundary
22693195,Numenius americanus,ANIMALIA,CHORDATA,LC,966,48.3,4,transboundary
22693199,Numenius madagascariensis,ANIMALIA,CHORDATA,EN,6745,337.25,14,transboundary
22693207,Tringa erythropus,ANIMALIA,CHORDATA,LC,4316,215.8,45,transboundary
22693211,Tringa totanus,ANIMALIA,CHORDATA,LC,13690,684.5,83,transboundary
22693216,Tringa stagnatilis,ANIMALIA,CHORDATA,LC,4993,249.65,47,transboundary
22693220,Tringa nebularia,ANIMALIA,CHORDATA,LC,12469,623.45,71,transboundary
22693225,Tringa guttifer,ANIMALIA,CHORDATA,EN,721,36.05,6,transboundary
22693231,Tringa melanoleuca,ANIMALIA,CHORDATA,LC,9015,450.75,29,transboundary
22693251,Xenus cinereus,ANIMALIA,CHORDATA,LC,4564,228.2,29,transboundary
22693264,Actitis hypoleucos,ANIMALIA,CHORDATA,LC,15791,789.55,81,transboundary
22693277,Actitis macularius,ANIMALIA,CHORDATA,LC,7863,393.15,29,transboundary
22693289,Tringa brevipes,ANIMALIA,CHORDATA,NT,6724,336.2,15,transboundary
22693305,Tringa incana,ANIMALIA,CHORDATA,LC,4474,223.7,22,transboundary
22693319,Tringa semipalmata,ANIMALIA,CHORDATA,LC,4362,218.1,27,transboundary
22693336,Arenaria interpres,ANIMALIA,CHORDATA,LC,24801,1240.05,114,transboundary
22693341,Arenaria melanocephala,ANIMALIA,CHORDATA,LC,4329,216.45,3,transboundary
22693344,Limnodromus griseus,ANIMALIA,CHORDATA,LC,5853,292.65,26,transboundary
22693348,Limnodromus scolopaceus,ANIMALIA,CHORDATA,LC,4815,240.75,9,transboundary
22693351,Limnodromus semipalmatus,ANIMALIA,CHORDATA,NT,1521,76.05,10,transboundary
22693356,Calidris virgata,ANIMALIA,CHORDATA,LC,5269,263.45,12,transboundary
22693359,Calidris tenuirostris,ANIMALIA,CHORDATA,EN,5157,257.85,17,transboundary
22693363,Calidris canutus,ANIMALIA,CHORDATA,NT,14131,706.55,69,transboundary
22693369,Calidris alba,ANIMALIA,CHORDATA,LC,24342,1217.1,112,transboundary
22693373,Calidris pusilla,ANIMALIA,CHORDATA,NT,9199,459.95,27,transboundary
