species_id,sciname,kingdom,phylum,class,tot_count_cells,num_countries,xbd
SLB-117470,Cycloseris erosa,Animalia,Cnidaria,Anthozoa,12691,6,transboundary
SLB-117471,Cycloseris patelliformis,Animalia,Cnidaria,Anthozoa,28209,29,transboundary
SLB-117472,Cycloseris sinensis,Animalia,Cnidaria,Anthozoa,32559,25,transboundary
SLB-117473,Cycloseris somervillei,Animalia,Cnidaria,Anthozoa,25657,19,transboundary
SLB-117474,Cycloseris vaughani,Animalia,Cnidaria,Anthozoa,38520,41,transboundary
SLB-117477,Echinophyllia taylorae,Animalia,Cnidaria,Anthozoa,13356,11,transboundary
SLB-117480,Fungia danai,Animalia,Cnidaria,Anthozoa,83562,60,transboundary
SLB-117481,Fungia klunzingeri,Animalia,Cnidaria,Anthozoa,19956,19,transboundary
SLB-117484,Herpolitha weberi,Animalia,Cnidaria,Anthozoa,55211,44,transboundary
SLB-117548,Cycloseris costulata,Animalia,Cnidaria,Anthozoa,30931,26,transboundary
SLB-11756,Parthenope massena,Animalia,Arthropoda,Malacostraca,369,3,transboundary
SLB-117720,Aporobopyrus retrorsa,Animalia,Arthropoda,Malacostraca,38797,21,transboundary
SLB-117739,Aega excisa,Animalia,Arthropoda,Malacostraca,18198,17,transboundary
SLB-117807,Joeropsis indicus,Animalia,Arthropoda,Malacostraca,8202,23,transboundary
SLB-117870,Albunea microps,Animalia,Arthropoda,Malacostraca,65747,58,transboundary
SLB-117930,Heterocarpus grimaldii,Animalia,Arthropoda,Malacostraca,14590,37,transboundary
SLB-117952,Austrolepidopa trigonops,Animalia,Arthropoda,Malacostraca,3540,2,transboundary
SLB-117966,Chirostylus dolichopus,Animalia,Arthropoda,Malacostraca,102397,63,transboundary
SLB-117974,Uroptychus australis,Animalia,Arthropoda,Malacostraca,44871,37,transboundary
SLB-117982,Uroptychus gracilimanus,Animalia,Arthropoda,Malacostraca,56365,55,transboundary
SLB-117993,Strombus thersites,Animalia,Mollusca,Gastropoda,12128,16,transboundary
SLB-117995,Coenobita brevimanus,Animalia,Arthropoda,Malacostraca,2452,3,transboundary
SLB-118000,Trivia oryza,Animalia,Mollusca,Gastropoda,38451,46,transboundary
SLB-118001,Trivia pellucidula,Animalia,Mollusca,Gastropoda,3097,14,transboundary
SLB-118002,Coenobita perlatus,Animalia,Arthropoda,Malacostraca,39814,67,transboundary
SLB-118005,Coenobita rugosus,Animalia,Arthropoda,Malacostraca,50594,76,transboundary
SLB-118006,Aniculus retipes,Animalia,Arthropoda,Malacostraca,69826,79,transboundary
SLB-118007,Aniculus ursus,Animalia,Arthropoda,Malacostraca,45904,48,transboundary
SLB-118012,Calcinus vachoni,Animalia,Arthropoda,Malacostraca,67806,71,transboundary
SLB-118014,Dardanus australis,Animalia,Arthropoda,Malacostraca,56239,49,transboundary
SLB-118018,Natica lemniscata,Animalia,Mollusca,Gastropoda,575,3,transboundary
SLB-118027,Ranella australasia,Animalia,Mollusca,Gastropoda,1849,4,transboundary
SLB-118031,Cerithiopsis powelli,Animalia,Mollusca,Gastropoda,794,6,transboundary
SLB-118046,Dardanus scutellatus,Animalia,Arthropoda,Malacostraca,71384,76,transboundary
SLB-118047,Dardanus setifer,Animalia,Arthropoda,Malacostraca,87178,60,transboundary
SLB-118050,Diogenes avarus,Animalia,Arthropoda,Malacostraca,51083,48,transboundary
SLB-118055,Morula nodulifera,Animalia,Mollusca,Gastropoda,18502,21,transboundary
SLB-118056,Morula palmeri,Animalia,Mollusca,Gastropoda,539,5,transboundary
SLB-118065,Diogenes custos,Animalia,Arthropoda,Malacostraca,53865,49,transboundary
SLB-118067,Diogenes jousseaumei,Animalia,Arthropoda,Malacostraca,56807,47,transboundary
SLB-118070,Agononida eminens,Animalia,Arthropoda,Malacostraca,46321,29,transboundary
SLB-118078,Nassarius spiratus,Animalia,Mollusca,Gastropoda,3171,8,transboundary
SLB-118081,Lyria nucleus,Animalia,Mollusca,Gastropoda,2359,8,transboundary
SLB-118094,Xenoturris cingulifera,Animalia,Mollusca,Gastropoda,46200,33,transboundary
SLB-118095,Terebra circumcincta,Animalia,Mollusca,Gastropoda,28261,28,transboundary
SLB-11826,Funchalia woodwardi,Animalia,Arthropoda,Malacostraca,29685,45,transboundary
SLB-11835,Megokris gonospinifer,Animalia,Arthropoda,Malacostraca,34812,27,transboundary
SLB-118390,Albunea marquisiana,Animalia,Arthropoda,Malacostraca,664,6,transboundary
SLB-118391,Hippa adactyla,Animalia,Arthropoda,Malacostraca,63960,71,transboundary
SLB-118397,Alvinocaris lusca,Animalia,Arthropoda,Malacostraca,31433,19,transboundary
SLB-118412,Amaryllis carrascoi,Animalia,Arthropoda,Malacostraca,6842,2,transboundary
SLB-118414,Amaryllis dianae,Animalia,Arthropoda,Malacostraca,1473,1,singlecountry
SLB-118415,Amaryllis kamata,Animalia,Arthropoda,Malacostraca,5160,26,transboundary
SLB-118416,Amaryllis keablei,Animalia,Arthropoda,Malacostraca,3038,2,transboundary
SLB-118418,Amaryllis migo,Animalia,Arthropoda,Malacostraca,1419,1,singlecountry
SLB-118421,Amaryllis philatelica,Animalia,Arthropoda,Malacostraca,3054,2,transboundary
SLB-118422,Amaryllis quokka,Animalia,Arthropoda,Malacostraca,328,1,singlecountry
SLB-118424,Bamarooka anomala,Animalia,Arthropoda,Malacostraca,14541,10,transboundary
SLB-118425,Bamarooka bathycephala,Animalia,Arthropoda,Malacostraca,5306,2,transboundary
SLB-118428,Bamarooka endota,Animalia,Arthropoda,Malacostraca,5013,2,transboundary
SLB-118430,Bamarooka tropicalis,Animalia,Arthropoda,Malacostraca,20056,16,transboundary
SLB-118431,Erikus dahli,Animalia,Arthropoda,Malacostraca,2144,1,singlecountry
SLB-118448,Osachila kaiserae,Animalia,Arthropoda,Malacostraca,249,1,singlecountry
SLB-118461,Psaumis cavipes,Animalia,Arthropoda,Malacostraca,37160,51,transboundary
SLB-118520,Pseudexogone backstromi,Animalia,Annelida,Polychaeta,5752,7,transboundary
SLB-118543,Dulichiella australis,Animalia,Arthropoda,Malacostraca,15763,7,transboundary
SLB-118564,Dulichiella pacifica,Animalia,Arthropoda,Malacostraca,49802,26,transboundary
SLB-118633,Serratosagitta bierii,Animalia,Chaetognatha,Not assigned,10138,13,transboundary
SLB-118752,Cycloseris tenuis,Animalia,Cnidaria,Anthozoa,30868,21,transboundary
SLB-118765,Liotina peronii,Animalia,Mollusca,Gastropoda,46755,34,transboundary
SLB-118815,Drupella cariosa,Animalia,Mollusca,Gastropoda,16950,29,transboundary
SLB-118816,Morula spinosa,Animalia,Mollusca,Gastropoda,63273,51,transboundary
SLB-11883,Metapenaeopsis marquesas,Animalia,Arthropoda,Malacostraca,5516,13,transboundary
SLB-118832,Pyrene testudinaria,Animalia,Mollusca,Gastropoda,39484,45,transboundary
SLB-118835,Nassarius ecstilbus,Animalia,Mollusca,Gastropoda,33761,23,transboundary
SLB-118839,Latirus gibbulus,Animalia,Mollusca,Gastropoda,38295,27,transboundary
SLB-118843,Engina incarnata,Animalia,Mollusca,Gastropoda,13863,18,transboundary
SLB-118844,Peristernia ustulata,Animalia,Mollusca,Gastropoda,43496,48,transboundary
SLB-118847,Oliva parkinsoni,Animalia,Mollusca,Gastropoda,2404,9,transboundary
SLB-11886,Metapenaeopsis miersi,Animalia,Arthropoda,Malacostraca,470,5,transboundary
SLB-118874,Terebra anilis,Animalia,Mollusca,Gastropoda,38848,41,transboundary
SLB-118939,Atys cylindricus,Animalia,Mollusca,Gastropoda,59786,54,transboundary
SLB-118969,Acanthephyra smithi,Animalia,Arthropoda,Malacostraca,681665,75,transboundary
SLB-118973,Callista lilacina,Animalia,Mollusca,Bivalvia,33604,30,transboundary
SLB-118978,Anchiopontonia hurii,Animalia,Arthropoda,Malacostraca,22890,31,transboundary
SLB-118996,Exoclimenella denticulata,Animalia,Arthropoda,Malacostraca,29084,35,transboundary
SLB-119051,Chirostylus micheleae,Animalia,Arthropoda,Malacostraca,2498,8,transboundary
SLB-119060,Eumunida ampliata,Animalia,Arthropoda,Malacostraca,17202,16,transboundary
SLB-119066,Eumunida annulosa,Animalia,Arthropoda,Malacostraca,1480,1,singlecountry
SLB-119072,Eumunida bella,Animalia,Arthropoda,Malacostraca,11371,28,transboundary
SLB-119090,Eumunida capillata,Animalia,Arthropoda,Malacostraca,43016,31,transboundary
SLB-119105,Eumunida funambulus,Animalia,Arthropoda,Malacostraca,83779,57,transboundary
SLB-119110,Hirondellea dubia,Animalia,Arthropoda,Malacostraca,6787,17,transboundary
SLB-119122,Eumunida keijii,Animalia,Arthropoda,Malacostraca,46974,47,transboundary
SLB-119127,Eumunida minor,Animalia,Arthropoda,Malacostraca,30011,39,transboundary
SLB-119135,Eumunida pacifica,Animalia,Arthropoda,Malacostraca,50227,43,transboundary
SLB-11920,Metapenaeus anchistus,Animalia,Arthropoda,Malacostraca,57228,31,transboundary
SLB-119205,Eumunida treguieri,Animalia,Arthropoda,Malacostraca,1976,7,transboundary
SLB-119218,Gastroptychus cavimurus,Animalia,Arthropoda,Malacostraca,663,2,transboundary
SLB-119253,Gastroptychus hendersoni,Animalia,Arthropoda,Malacostraca,98768,66,transboundary
SLB-119286,Gastroptychus investigatoris,Animalia,Arthropoda,Malacostraca,85266,59,transboundary
SLB-119327,Clypeosectus curvus,Animalia,Mollusca,Gastropoda,2417,3,transboundary
SLB-119329,Gorgoleptis emarginatus,Animalia,Mollusca,Gastropoda,12638,12,transboundary
SLB-119333,Lepetodrilus corrugatus,Animalia,Mollusca,Gastropoda,371,2,transboundary
SLB-119334,Lepetodrilus cristatus,Animalia,Mollusca,Gastropoda,40229,22,transboundary
SLB-119335,Lepetodrilus elevatus,Animalia,Mollusca,Gastropoda,309948,56,transboundary
SLB-119336,Lepetodrilus fucensis,Animalia,Mollusca,Gastropoda,2600,3,transboundary
SLB-119337,Lepetodrilus galriftensis,Animalia,Mollusca,Gastropoda,29157,20,transboundary
SLB-119341,Lepetodrilus ovalis,Animalia,Mollusca,Gastropoda,66725,25,transboundary
SLB-119342,Lepetodrilus pustulosus,Animalia,Mollusca,Gastropoda,48479,20,transboundary
SLB-119345,Pseudorimula marianae,Animalia,Mollusca,Gastropoda,171118,34,transboundary
SLB-119359,Sutilizona tunnicliffae,Animalia,Mollusca,Gastropoda,779,3,transboundary
SLB-119360,Temnocinclis euripes,Animalia,Mollusca,Gastropoda,1882,3,transboundary
SLB-119368,Melanodrymia aurantiaca,Animalia,Mollusca,Gastropoda,53849,23,transboundary
SLB-119369,Melanodrymia brightae,Animalia,Mollusca,Gastropoda,779,3,transboundary
SLB-119475,Branchinotogluma tunnicliffae,Animalia,Annelida,Polychaeta,1652,3,transboundary
SLB-119487,Protis hydrothermica,Animalia,Annelida,Polychaeta,38198,21,transboundary
SLB-119495,Phonospio unilamellata,Animalia,Annelida,Polychaeta,25420,40,transboundary
SLB-119499,Amathys lutzi,Animalia,Annelida,Polychaeta,17726,22,transboundary
SLB-119500,Bathybdella sawyeri,Animalia,Annelida,Clitellata,21435,7,transboundary
SLB-119502,Halacarellus auzendei,Animalia,Arthropoda,Arachnida,17726,22,transboundary
SLB-119506,Euphilomedes climax,Animalia,Arthropoda,Ostracoda,2592,3,transboundary
SLB-119511,Xylocythere vanharteni,Animalia,Arthropoda,Ostracoda,1728,6,transboundary
SLB-119524,Aphotopontius arcuatus,Animalia,Arthropoda,Maxillopoda,32897,20,transboundary
SLB-119525,Aphotopontius atlanteus,Animalia,Arthropoda,Maxillopoda,2117,7,transboundary
SLB-119526,Aphotopontius baculigerus,Animalia,Arthropoda,Maxillopoda,45582,22,transboundary
SLB-119529,Aphotopontius limatulus,Animalia,Arthropoda,Maxillopoda,48219,24,transboundary
SLB-119530,Aphotopontius mammillatus,Animalia,Arthropoda,Maxillopoda,39267,19,transboundary
SLB-119533,Ceuthoecetes acanthothrix,Animalia,Arthropoda,Maxillopoda,14794,7,transboundary
SLB-119534,Ceuthoecetes aliger,Animalia,Arthropoda,Maxillopoda,14794,7,transboundary
SLB-119536,Ceuthoecetes introversus,Animalia,Arthropoda,Maxillopoda,14794,7,transboundary
SLB-119537,Chasmatopontius thescalus,Animalia,Arthropoda,Maxillopoda,179561,34,transboundary
SLB-119542,Humesipontius arthuri,Animalia,Arthropoda,Maxillopoda,1786,3,transboundary
SLB-119543,Nilva torifera,Animalia,Arthropoda,Maxillopoda,57589,24,transboundary
SLB-119544,Rhogobius contractus,Animalia,Arthropoda,Maxillopoda,49323,24,transboundary
SLB-119547,Rimipontius mediospinifer,Animalia,Arthropoda,Maxillopoda,2665,9,transboundary
SLB-119548,Scotoecetes introrsus,Animalia,Arthropoda,Maxillopoda,1728,6,transboundary
SLB-119549,Stygiopontius appositus,Animalia,Arthropoda,Maxillopoda,16032,13,transboundary
SLB-119550,Stygiopontius brevispina,Animalia,Arthropoda,Maxillopoda,84435,27,transboundary
SLB-119551,Stygiopontius cinctiger,Animalia,Arthropoda,Maxillopoda,15172,13,transboundary
SLB-119552,Stygiopontius cladarus,Animalia,Arthropoda,Maxillopoda,5986,4,transboundary
SLB-119553,Stygiopontius flexus,Animalia,Arthropoda,Maxillopoda,42098,24,transboundary
SLB-119554,Stygiopontius hispidulus,Animalia,Arthropoda,Maxillopoda,31015,16,transboundary
SLB-119556,Stygiopontius lauensis,Animalia,Arthropoda,Maxillopoda,84435,27,transboundary
SLB-119557,Stygiopontius mirus,Animalia,Arthropoda,Maxillopoda,61382,26,transboundary
SLB-119558,Stygiopontius mucroniferus,Animalia,Arthropoda,Maxillopoda,30544,20,transboundary
SLB-119559,Stygiopontius paxillifer,Animalia,Arthropoda,Maxillopoda,19292,14,transboundary
SLB-119560,Stygiopontius pectinatus,Animalia,Arthropoda,Maxillopoda,106879,56,transboundary
SLB-119563,Stygiopontius sentifer,Animalia,Arthropoda,Maxillopoda,15172,13,transboundary
SLB-119567,Stygiopontius verruculatus,Animalia,Arthropoda,Maxillopoda,14816,13,transboundary
SLB-119568,Ecbathyrion prolixicauda,Animalia,Arthropoda,Maxillopoda,49323,24,transboundary
SLB-119577,Oncaea praeclara,Animalia,Arthropoda,Maxillopoda,32879,21,transboundary
SLB-119582,Eochionelasmus ohtai,Animalia,Arthropoda,Maxillopoda,78896,26,transboundary
SLB-119601,Bouvierella curtirama,Animalia,Arthropoda,Malacostraca,1313,6,transboundary
SLB-119612,Pardalisca endeavouri,Animalia,Arthropoda,Malacostraca,1807,3,transboundary
SLB-119617,Nematocarcinus burukovskyi,Animalia,Arthropoda,Malacostraca,17456,2,transboundary
SLB-119618,Alvinocaris niwa,Animalia,Arthropoda,Malacostraca,2990,5,transboundary
SLB-119620,Chorocaris chacei,Animalia,Arthropoda,Malacostraca,37951,44,transboundary
SLB-119622,Chorocaris vandoverae,Animalia,Arthropoda,Malacostraca,166477,32,transboundary
SLB-119623,Mirocaris fortunata,Animalia,Arthropoda,Malacostraca,55015,45,transboundary
SLB-119625,Nautilocaris saintlaurentae,Animalia,Arthropoda,Malacostraca,30434,13,transboundary
SLB-119626,Rimicaris exoculata,Animalia,Arthropoda,Malacostraca,47207,43,transboundary
SLB-119632,Paralomis hirtella,Animalia,Arthropoda,Malacostraca,52073,26,transboundary
SLB-119633,Munida magniantennulata,Animalia,Arthropoda,Malacostraca,49837,25,transboundary
SLB-119635,Munidopsis exuta,Animalia,Arthropoda,Malacostraca,38952,26,transboundary
SLB-119636,Munidopsis lauensis,Animalia,Arthropoda,Malacostraca,78905,35,transboundary
SLB-119637,Munidopsis lentigo,Animalia,Arthropoda,Malacostraca,26328,14,transboundary
SLB-119657,Cyanagraea preadator,Animalia,Arthropoda,Malacostraca,27964,16,transboundary
SLB-119662,Echinus alexandri,Animalia,Echinodermata,Echinoidea,13369,10,transboundary
SLB-120041,Agononida marini,Animalia,Arthropoda,Malacostraca,7238,12,transboundary
SLB-120043,Agononida nielbrucei,Animalia,Arthropoda,Malacostraca,1356,3,transboundary
SLB-120048,Galacantha quiquei,Animalia,Arthropoda,Malacostraca,24531,27,transboundary
SLB-120057,Galacantha rostrata,Animalia,Arthropoda,Malacostraca,324291,144,transboundary
SLB-120072,Epitonium pallasii,Animalia,Mollusca,Gastropoda,37014,26,transboundary
SLB-12009,Actumnus obesus,Animalia,Arthropoda,Malacostraca,10925,33,transboundary
SLB-12162,Pachycheles pisoides,Animalia,Arthropoda,Malacostraca,113383,91,transboundary
SLB-12195,Callinectes larvatus,Animalia,Arthropoda,Malacostraca,12446,36,transboundary
SLB-12260,Portunus spinicarpus,Animalia,Arthropoda,Malacostraca,27742,41,transboundary
SLB-12261,Portunus spinimanus,Animalia,Arthropoda,Malacostraca,29184,42,transboundary
SLB-12274,Thalamita dakini,Animalia,Arthropoda,Malacostraca,39808,63,transboundary
SLB-12277,Thalamita integra,Animalia,Arthropoda,Malacostraca,64808,70,transboundary
SLB-12338,Parapylocheles scorpio,Animalia,Arthropoda,Malacostraca,16026,11,transboundary
SLB-12342,Notosceles viaderi,Animalia,Arthropoda,Malacostraca,5194,16,transboundary
SLB-12541,Sicyonia burkenroadi,Animalia,Arthropoda,Malacostraca,42007,53,transboundary
SLB-125715,Plesionika semilaevis,Animalia,Arthropoda,Malacostraca,56163,48,transboundary
SLB-12595,Haliporus curvirostris,Animalia,Arthropoda,Malacostraca,337823,30,transboundary
SLB-12637,Solenocera halli,Animalia,Arthropoda,Malacostraca,10166,11,transboundary
SLB-12671,Stylodactylus discissipes,Animalia,Arthropoda,Malacostraca,6438,15,transboundary
SLB-126918,Teralatirus cayohuesonicus,Animalia,Mollusca,Gastropoda,5862,27,transboundary
SLB-12773,Etisus demani,Animalia,Arthropoda,Malacostraca,54725,69,transboundary
SLB-128396,Uroptychodes albatrossae,Animalia,Arthropoda,Malacostraca,45341,26,transboundary
SLB-128590,Scapharca gubernaculum,Animalia,Mollusca,Bivalvia,31547,21,transboundary
SLB-128674,Electroma zebra,Animalia,Mollusca,Bivalvia,87643,63,transboundary
SLB-128726,Parahyotissa inermis,Animalia,Mollusca,Bivalvia,68323,66,transboundary
SLB-128820,Annachlamys macassarensis,Animalia,Mollusca,Bivalvia,16759,12,transboundary
SLB-12895,Euphausia nana,Animalia,Arthropoda,Malacostraca,11570,10,transboundary
SLB-128955,Trachycardium enode,Animalia,Mollusca,Bivalvia,31537,23,transboundary
SLB-128958,Trachycardium nigropunctatum,Animalia,Mollusca,Bivalvia,1341,4,transboundary
SLB-128990,Venus toreuma,Animalia,Mollusca,Bivalvia,45628,49,transboundary
SLB-129101,Merisca diaphana,Animalia,Mollusca,Bivalvia,9952,10,transboundary
SLB-129109,Cadella mauia,Animalia,Mollusca,Bivalvia,18852,33,transboundary
SLB-129182,Solen gordonis,Animalia,Mollusca,Bivalvia,1042,2,transboundary
SLB-129251,Panopea japonica,Animalia,Mollusca,Bivalvia,2748,4,transboundary
SLB-12931,Stylocheiron insulare,Animalia,Arthropoda,Malacostraca,43994,23,transboundary
SLB-129350,Nassarius scalaris,Animalia,Mollusca,Gastropoda,49009,27,transboundary
SLB-129367,Calliostoma unicum,Animalia,Mollusca,Gastropoda,11287,8,transboundary
SLB-129368,Calliostoma aculeatum,Animalia,Mollusca,Gastropoda,5663,8,transboundary
SLB-129400,Plesionika izumiae,Animalia,Arthropoda,Malacostraca,53255,30,transboundary
SLB-129404,Pontocaris sibogae,Animalia,Arthropoda,Malacostraca,44572,26,transboundary
SLB-129408,Dardanus hessii,Animalia,Arthropoda,Malacostraca,71803,34,transboundary
SLB-129409,Galathea balssi,Animalia,Arthropoda,Malacostraca,55809,27,transboundary
SLB-129417,Naxioides mammillata,Animalia,Arthropoda,Malacostraca,22777,17,transboundary
SLB-129460,Democrinus japonicus,Animalia,Echinodermata,Crinoidea,24544,17,transboundary
SLB-129461,Metacrinus rotundus,Animalia,Echinodermata,Crinoidea,5011,7,transboundary
SLB-129598,Cadella semen,Animalia,Mollusca,Bivalvia,86661,55,transboundary
SLB-129612,Terebra triseriata,Animalia,Mollusca,Gastropoda,20018,14,transboundary
SLB-129614,Fusinus forceps,Animalia,Mollusca,Gastropoda,10645,11,transboundary
SLB-129615,Latreutes mucronatus,Animalia,Arthropoda,Malacostraca,84521,42,transboundary
SLB-129663,Stellaster equestris,Animalia,Echinodermata,Asteroidea,74914,34,transboundary
SLB-129823,Heteronida aspinirostris,Animalia,Arthropoda,Malacostraca,9215,20,transboundary
SLB-129857,Caryophyllia communis,Animalia,Cnidaria,Anthozoa,31973,56,transboundary
SLB-129861,Flabellum apertum,Animalia,Cnidaria,Anthozoa,148448,86,transboundary
SLB-129872,Euspira radiata,Animalia,Mollusca,Gastropoda,6036,34,transboundary
SLB-129925,Munida endeavourae,Animalia,Arthropoda,Malacostraca,35127,15,transboundary
SLB-129927,Jacquinotia edwardsi,Animalia,Arthropoda,Malacostraca,1583,1,singlecountry
SLB-130027,Gastroptychus sternoornatus,Animalia,Arthropoda,Malacostraca,28501,25,transboundary
SLB-130035,Uroptychodes benedicti,Animalia,Arthropoda,Malacostraca,22758,17,transboundary
SLB-130047,Uroptychodes mortenseni,Animalia,Arthropoda,Malacostraca,16516,20,transboundary
SLB-130049,Uroptychodes musorstomi,Animalia,Arthropoda,Malacostraca,34679,27,transboundary
SLB-13005,Aega antarctica,Animalia,Arthropoda,Malacostraca,37385,12,transboundary
