species_id,sciname,kingdom,phylum,class,tot_count_cells,num_eez,xbd,category,tax_group,eez_bins_2
154723,Anodontostoma selangkat,ANIMALIA,CHORDATA,ACTINOPTERYGII,30040,11,transboundary,LC,Vertebrate,"[10,25)"
154724,Myripristis clarionensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,4,1,singlecountry,VU,Vertebrate,"[1,2)"
154725,Caulolatilus williamsi,ANIMALIA,CHORDATA,ACTINOPTERYGII,1961,9,transboundary,DD,Vertebrate,"[3,10)"
154729,Diaphus rafinesquii,ANIMALIA,CHORDATA,ACTINOPTERYGII,317538,74,transboundary,LC,Vertebrate,"[51,221]"
154730,Luzonichthys williamsi,ANIMALIA,CHORDATA,ACTINOPTERYGII,82,1,singlecountry,LC,Vertebrate,"[1,2)"
154732,Stegastes gascoynei,ANIMALIA,CHORDATA,ACTINOPTERYGII,2125,4,transboundary,LC,Vertebrate,"[3,10)"
154734,Pagrus auratus,ANIMALIA,CHORDATA,ACTINOPTERYGII,22653,4,transboundary,LC,Vertebrate,"[3,10)"
154737,Atherinella serrivomer,ANIMALIA,CHORDATA,ACTINOPTERYGII,860,3,transboundary,LC,Vertebrate,"[3,10)"
154738,Callionymus comptus,ANIMALIA,CHORDATA,ACTINOPTERYGII,66,1,singlecountry,VU,Vertebrate,"[1,2)"
154741,Girella simplicidens,ANIMALIA,CHORDATA,ACTINOPTERYGII,690,1,singlecountry,LC,Vertebrate,"[1,2)"
154742,Lutjanus notatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,2605,6,transboundary,LC,Vertebrate,"[3,10)"
154743,Coilia neglecta,ANIMALIA,CHORDATA,ACTINOPTERYGII,9455,7,transboundary,LC,Vertebrate,"[3,10)"
154744,Kestratherina brevirostris,ANIMALIA,CHORDATA,ACTINOPTERYGII,3023,1,singlecountry,LC,Vertebrate,"[1,2)"
154746,Trimma fraena,ANIMALIA,CHORDATA,ACTINOPTERYGII,261,1,singlecountry,LC,Vertebrate,"[1,2)"
154748,Lophius vomerinus,ANIMALIA,CHORDATA,ACTINOPTERYGII,3961,4,transboundary,NT,Vertebrate,"[3,10)"
154749,Petrotyx sanguineus,ANIMALIA,CHORDATA,ACTINOPTERYGII,5378,31,transboundary,LC,Vertebrate,"[25,51)"
154753,Hypleurochilus bananensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,722,3,transboundary,LC,Vertebrate,"[3,10)"
154755,Genyonemus lineatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,1790,3,transboundary,NT,Vertebrate,"[3,10)"
154757,Callionymus platycephalus,ANIMALIA,CHORDATA,ACTINOPTERYGII,3194,1,singlecountry,DD,Vertebrate,"[1,2)"
154759,Spratelloides gracilis,ANIMALIA,CHORDATA,ACTINOPTERYGII,74076,38,transboundary,LC,Vertebrate,"[25,51)"
154760,Chromis alpha,ANIMALIA,CHORDATA,ACTINOPTERYGII,46606,29,transboundary,LC,Vertebrate,"[25,51)"
154763,Axoclinus multicinctus,ANIMALIA,CHORDATA,ACTINOPTERYGII,8,1,singlecountry,VU,Vertebrate,"[1,2)"
154764,Opistognathus maxillosus,ANIMALIA,CHORDATA,ACTINOPTERYGII,7061,31,transboundary,LC,Vertebrate,"[25,51)"
154767,Membras martinica,ANIMALIA,CHORDATA,ACTINOPTERYGII,8120,2,transboundary,LC,Vertebrate,"[2,3)"
154769,Silhouettea evanida,ANIMALIA,CHORDATA,ACTINOPTERYGII,44,1,singlecountry,DD,Vertebrate,"[1,2)"
