iucn_spp_group,iucn_sid,class,iucn_sciname,am_sid,am_sciname,am_reviewed,am_sid_old,kingdom,redlist_category,iucn_sid_other
NA,NA,Asteroidea,NA,W-Ase-123987,Asterina gibbosa,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-124004,Chaetaster longipes,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-124021,Ceramaster grenadensis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-124048,Nymphaster arenatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-124085,Pseudarchaster parelii,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-124094,Hacelia attenuata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-124101,Ophidiaster ophidianus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-124128,Diplopteraster multipes,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-124147,Pteraster militaris,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-124154,Crossaster papposus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-124160,Solaster endeca,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-125154,Leptasterias polaris,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-125161,Echinaster sepositus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-158491,Astropecten articulatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-158497,Luidia clathrata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-172653,Diplasterias meridionalis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-172678,Cosmasterias lurida,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-172748,Cycethra verrucosa,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-172753,Perknaster fuscus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-172774,Odontaster meridionalis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-172775,Odontaster validus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-172787,Lophaster stellans,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-172792,Solaster regularis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-177915,Diplodontias singularis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-177924,Odontaster penicillatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-177936,Ganeria falklandica,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-177946,Asterina fimbriata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-178021,Poraniopsis echinaster,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-178176,Copidaster lymani,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-178188,Linckia guildingi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-178200,Mithrodia clavigera,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-178205,Poraniella echinulata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-178210,Oreaster reticulatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-178573,Pteraster gibber,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-178580,Peribolaster folliculatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-178615,Luidia alternata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-178621,Luidia barbadensis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-178641,Luidia senegalensis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-178648,Astropecten cingulatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-178650,Astropecten duplicatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-178667,Astropecten marginatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-178709,Psilaster acuminatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-178726,Eremicaster crassus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-178748,Echinaster echinophorus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-178757,Henricia obesa,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-178760,Henricia simplex,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-178761,Henricia studeri,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-178786,Anasterias antarctica,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-178810,Labidiaster radiosus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-207607,Linckia multifora,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-207610,Linckia laevigata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-211863,Halityle regularis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-212298,Culcita novaeguineae,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-212302,Ophidiaster granifer,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-212303,Ophidiaster hemprichi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-212308,Ophidiaster duncani,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-212309,Ophidiaster cribrarius,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-212312,Nardoa frianti,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-212315,Nardoa galatheae,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-212318,Nardoa tuberculata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-213112,Luidia maculata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-213113,Luidia hardwicki,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-213114,Luidia aspera,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-213115,Luidia avicularia,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-213117,Luidia savignyi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-213119,Archaster typicus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-213121,Archaster angulatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-213125,Pentaceraster regulus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-213140,Asterodiscides elegans,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-213177,Asteropsis carinifera,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-213178,Stellaster childreni,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-213233,Astropecten velitaris,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-213245,Astropecten polyacanthus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-213246,Astropecten monacanthus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-213280,Choriaster granulatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-213285,Protoreaster nodosus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-213287,Valvaster striatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-213289,Acanthaster planci,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-213296,Dactylosaster cylindricus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-213299,Fromia milleporella,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-213301,Fromia monilis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-213303,Gomophia egyptiaca,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-213306,Heteronardoa carinata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-213308,Leiaster leachi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-213309,Leiaster coriaceus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-213314,Euretaster cribrosus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-213319,Echinaster callosus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-213326,Poraster superbus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-213335,Ceramaster patagonicus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-213360,Neoferdina offreti,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-234904,Eremicaster pacificus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-240755,Pisaster ochraceus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-240757,Pisaster brevispinus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-240758,Pisaster giganteus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-240764,Pycnopodia helianthoides,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-240771,Dermasterias imbricata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-241343,Luidia quinaria,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-242160,Mediaster aequalis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-242163,Tamaria fusca,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-254775,Sagenaster evermanni,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-254823,Iconaster longimanus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-254831,Zoroaster carinatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-254836,Zoroaster ophiactis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-254837,Zoroaster ophiurus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-254842,Ampheraster marianus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-254844,Rathbunaster californicus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-254848,Coronaster halicepus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-254890,Hippasteria californica,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-254911,Odontaster benhami,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-254919,Nidorellia armata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-254925,Goniodiscaster forficulatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-254951,Anthenea pentagonula,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-254953,Anthenea regalis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-255040,Evasterias troscheli,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-255042,Meyenaster gelatinosus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-255044,Astrometis sertulifera,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-255048,Orthasterias koehleri,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-255062,Stylasterias forreri,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-255087,Myxoderma sacculatum,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-255088,Pholidaster squamatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-255116,Pedicellaster magister,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-255123,Tarsaster alaskanus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-291557,Solaster torulatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-291573,Echinaster farquhari,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-291577,Henricia lukinsii,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-291593,Anasterias laevigata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-291594,Astrostole scabra,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-291595,Astrostole rodolphi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-291622,Pseudarchaster jordani,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-291633,Anthenoides cristatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-291649,Paragonaster stenostichus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-291655,Rosaster mimicus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-291658,Asterodiscides truncatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-291659,Diplodontias dilatatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-291685,Luidia neozelanica,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-291691,Astropecten dubiosus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-291702,Proserpinaster neozelanicus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-292707,Solaster borealis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-292717,Seriaster regularis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-292719,Lophaster furcilliger,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-292720,Solaster dawsoni,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-292727,Solaster paxillatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-292729,Solaster stimpsoni,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-292741,Euretaster insignis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-292746,Peribolaster biserialis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-292752,Metrodira subulata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-292766,Gymnanthenea globigera,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-292770,Pentaster obtusatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-292787,Celerina heffernani,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-292795,Pharia pyramidata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-292797,Phataria unifascialis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-292819,Craspidaster hesperus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-292825,Ctenopleura astropectinides,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-292828,Tethyaster aulophora,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-292829,Tethyaster canaliculatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-292833,Thrissacanthias penicillatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-292851,Astropecten armatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-292857,Astropecten eucnemis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-292869,Astrocles actinodetus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-292882,Freyella microplax,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-345382,Dipsacaster imperialis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-345389,Dipsacaster anoplus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-345397,Dipsacaster pretiosus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-345405,Astropecten kagoshimensis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-345415,Astropecten primigenius,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-345425,Astropecten sinicus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-345431,Astropecten vappa,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-367763,Thromidia catalai,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-367951,Echinaster luzonicus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368114,Luidia foliolata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368119,Luidia longispina,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368134,Luidia magnifica,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368135,Luidia columbia,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368139,Luidia penangensis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368318,Leptychaster anomalus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368322,Leptychaster pacificus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368324,Mimastrella cognata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368459,Astropecten verrilli,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368506,Astropecten indicus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368510,Astrolirus panamensis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368516,Stegnobrisinga placoderma,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368527,Freyellaster fecundus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368534,Goniopecten asiaticus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368654,Pontioceramus grandis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368655,Lithosoma actinometra,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368788,Anthenoides laevigatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368790,Anthenoides tenuis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368795,Calliaster corynetes,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368805,Ceramaster clarki,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368808,Ceramaster japonicus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368814,Ceramaster smithi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368901,Nymphaster arthrocnemis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368904,Nymphaster diomedeae,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368943,Rosaster symbolicus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368949,Fromia eusticha,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368950,Fromia hadracantha,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368952,Fromia indica,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368956,Fromia pacifica,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368964,Narcissia gracilis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368972,Nardoa novaecaledoniae,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368976,Nardoa tumulosa,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368977,Neoferdina cumingi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368984,Ophidiaster armatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368991,Tamaria dubiosa,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-368993,Tamaria megaloplax,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-369025,Hymenaster quadrispinosus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-369038,Stegnaster inflatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-369039,Pteraster jordani,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-369041,Pteraster marsippus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-369053,Pteraster tesselatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-369085,Echinaster stereosomus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-369117,Henricia leviuscula,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-370831,Pseudarchaster alascensis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-370836,Pseudarchaster dissonus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-370898,Pentaceraster alveolatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-370902,Pentaceraster sibogae,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-370923,Leiaster speciosus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-370996,Anseropoda rosacea,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-371005,Nepanthia belcheri,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-377360,Nepanthia fisheri,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-377362,Nepanthia maculata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-377989,Perissogonaster insignis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-378630,Linckia columbiae,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-378795,Sclerasterias heteropaes,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-378839,Stichaster striatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-380614,Leptychaster inermis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-380633,Proserpinaster euryactis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-380640,Persephonaster habrogenys,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-380657,Psilaster pectinatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Asteroidea,NA,W-Ase-380733,Ctenodiscus orientalis,NA,NA,ANIMALIA,aquamaps_only,NA
